year,brand_id,user_id,story_id,Total_Nodes
2018,17,2714,4227,0
2018,17,2714,4229,0
2018,17,2714,4232,0
2018,17,2715,4024,0
2018,17,2715,4232,0
2018,17,2718,4024,0
2018,19,4227,4176,0
2018,19,4228,4176,0
2018,20,5299,4220,0
2018,20,5299,4317,0
2018,20,5299,4440,0
2018,20,5300,4273,0
2018,20,5300,4317,0
2018,20,5300,4337,0
2018,20,5300,4341,0
2018,20,5300,4369,0
2018,20,5300,4425,0
2018,20,5300,4426,0
2018,20,5300,4457,0
2018,20,5303,4440,0
2018,20,5396,4362,0
2018,20,5396,4364,0
2018,20,5396,4440,0
2018,22,5330,4295,0
2018,22,5330,4299,0
2018,22,5330,4304,0
2018,22,5330,4307,0
2018,22,5330,4308,0
2018,22,5330,4320,0
2018,22,5330,4321,0
2018,22,5330,4323,0
2018,22,5330,4327,0
2018,22,5330,4344,0
2018,22,5330,4345,0
2018,22,5330,4346,0
2018,22,5330,4347,0
2018,22,5330,4348,0
2018,22,5330,4349,0
2018,22,5330,4350,0
2018,22,5330,4357,0
2018,22,5330,4359,0
2018,22,5330,4453,0
2018,22,5399,4308,0
2018,22,5399,4321,0
2018,22,5399,4323,0
2018,22,5399,4327,0
2018,22,5399,4344,0
2018,22,5399,4346,0
2018,22,5399,4347,0
2018,22,5399,4348,0
2018,22,5399,4357,0
2018,22,5399,4359,0
2018,22,5549,4323,0
2018,22,5549,4327,0
2018,22,5559,4323,0
2018,22,5566,4323,0
2018,22,5566,4348,0
2018,22,5570,4308,0
2018,22,5570,4321,0
2018,22,5570,4323,0
2018,22,5570,4327,0
2018,22,5570,4344,0
2018,22,5570,4346,0
2018,22,5570,4348,0
2018,22,5570,4357,0
2018,22,5570,4359,0
2018,23,5400,4254,0
2018,23,5400,4256,0
2018,23,5400,4259,0
2018,23,5400,4260,0
2018,23,5449,4254,0
2018,23,5449,4259,0
2019,8,4005,3989,0
2019,8,4005,3990,0
2019,8,4005,3991,0
2019,8,4005,4015,0
2019,8,4005,4250,0
2019,8,5766,3989,0
2019,8,5767,3989,0
2019,8,5768,3989,0
2019,8,5769,3989,0
2019,8,5770,3989,0
2019,8,5771,3989,0
2019,8,5774,3989,0
2019,8,5775,3989,0
2019,8,5778,3989,0
2019,8,5785,3989,0
2019,8,5787,3989,0
2019,8,5789,3989,0
2019,8,5828,4157,0
2019,8,5829,4158,0
2019,8,5881,3989,0
2019,8,5882,3989,0
2019,8,5884,3989,0
2019,8,5886,3989,0
2019,8,5896,3989,0
2019,8,5897,3989,0
2019,8,5898,3989,0
2019,8,5899,3989,0
2019,8,5900,3989,0
2019,8,5901,3989,0
2019,8,5902,3989,0
2019,8,5904,3989,0
2019,8,5905,3989,0
2019,8,5906,3989,0
2019,8,5907,3989,0
2019,8,5908,3989,0
2019,8,5909,3989,0
2019,8,6014,4250,0
2019,8,6014,4892,0
2019,8,6014,4894,0
2019,9,3342,4717,0
2019,9,3342,4756,0
2019,9,3342,4757,0
2019,9,3342,5141,0
2019,9,3342,5298,0
2019,9,3342,5310,0
2019,9,3342,5312,0
2019,9,3342,5333,0
2019,9,3342,5409,0
2019,9,3342,5469,0
2019,9,3342,5485,0
2019,9,3648,5296,0
2019,9,3648,5298,0
2019,9,3648,5299,0
2019,9,3650,5296,0
2019,9,3650,5298,0
2019,9,3973,4290,0
2019,9,3973,4787,0
2019,9,3973,4882,0
2019,9,3973,5005,0
2019,9,3973,5015,0
2019,9,3973,5023,0
2019,9,3973,5024,0
2019,9,3973,5098,0
2019,9,3973,5110,0
2019,9,3973,5113,0
2019,9,3973,5115,0
2019,9,3973,5120,0
2019,9,3973,5121,0
2019,9,3973,5124,0
2019,9,3973,5128,0
2019,9,3973,5130,0
2019,9,3973,5132,0
2019,9,3973,5134,0
2019,9,3973,5342,0
2019,9,4096,5296,0
2019,9,4096,5300,0
2019,9,4097,5299,0
2019,9,4101,4718,0
2019,9,4223,4718,0
2019,9,4223,4789,0
2019,9,4223,4882,0
2019,9,4223,5015,0
2019,9,4223,5024,0
2019,9,4223,5097,0
2019,9,4223,5120,0
2019,9,4223,5121,0
2019,9,4223,5122,0
2019,9,4223,5138,0
2019,9,4223,5141,0
2019,9,4223,5145,0
2019,9,4223,5161,0
2019,9,4223,5300,0
2019,9,4223,5301,0
2019,9,4223,5309,0
2019,9,4223,5406,0
2019,9,4223,5407,0
2019,9,4223,5409,0
2019,9,4244,4882,0
2019,9,4244,5015,0
2019,9,4244,5023,0
2019,9,4261,5015,0
2019,9,4264,5097,0
2019,9,4265,5097,0
2019,9,4271,5133,0
2019,9,4328,5298,0
2019,9,4328,5301,0
2019,9,4328,5406,0
2019,9,4328,5407,0
2019,9,4328,5409,0
2019,9,4328,5469,0
2019,9,4328,5485,0
2019,9,4394,5296,0
2019,9,4394,5299,0
2019,9,4405,5023,0
2019,9,4405,5024,0
2019,9,4420,5409,0
2019,9,4444,5300,0
2019,9,4444,5309,0
2019,9,4444,5310,0
2019,9,4444,5311,0
2019,9,4444,5312,0
2019,9,4444,5333,0
2019,9,4444,5342,0
2019,9,4449,5298,0
2019,9,4449,5300,0
2019,9,4532,4882,0
2019,9,4532,5024,0
2019,9,4532,5342,0
2019,9,4545,5296,0
2019,9,4545,5297,0
2019,9,4545,5299,0
2019,9,4545,5309,0
2019,9,4545,5310,0
2019,9,4545,5311,0
2019,9,4545,5312,0
2019,9,4545,5342,0
2019,9,4554,5342,0
2019,9,4554,5406,0
2019,9,4554,5409,0
2019,9,4555,5297,0
2019,9,4555,5301,0
2019,9,4555,5333,0
2019,9,4596,5298,0
2019,9,4596,5300,0
2019,9,4604,5298,0
2019,9,4604,5299,0
2019,9,4605,5138,0
2019,9,4605,5297,0
2019,9,4605,5300,0
2019,9,4605,5309,0
2019,9,4605,5310,0
2019,9,4605,5311,0
2019,9,4605,5312,0
2019,9,4605,5333,0
2019,9,4605,5342,0
2019,9,4605,5406,0
2019,9,4605,5407,0
2019,9,4606,5296,0
2019,9,4606,5300,0
2019,9,4609,5023,0
2019,9,4609,5024,0
2019,9,4615,5296,0
2019,9,4660,5296,0
2019,9,4662,5138,0
2019,9,4662,5297,0
2019,9,4662,5300,0
2019,9,4662,5309,0
2019,9,4662,5311,0
2019,9,4662,5312,0
2019,9,4662,5333,0
2019,9,4662,5406,0
2019,9,4662,5407,0
2019,9,4663,5297,0
2019,9,4663,5300,0
2019,9,4663,5309,0
2019,9,4663,5311,0
2019,9,4663,5312,0
2019,9,4663,5333,0
2019,9,4663,5406,0
2019,9,4663,5407,0
2019,9,4672,5297,0
2019,9,4672,5300,0
2019,9,4672,5309,0
2019,9,4672,5310,0
2019,9,4672,5311,0
2019,9,4672,5312,0
2019,9,4672,5333,0
2019,9,4672,5406,0
2019,9,4672,5407,0
2019,9,4673,5297,0
2019,9,4673,5300,0
2019,9,4673,5309,0
2019,9,4673,5312,0
2019,9,4673,5333,0
2019,9,4673,5342,0
2019,9,4673,5406,0
2019,9,4673,5407,0
2019,9,4678,5309,0
2019,9,4678,5310,0
2019,9,4678,5311,0
2019,9,4678,5312,0
2019,9,4678,5333,0
2019,9,4678,5342,0
2019,9,4683,4882,0
2019,9,4694,4882,0
2019,9,4701,5015,0
2019,9,4709,5120,0
2019,9,4709,5161,0
2019,9,4709,5296,0
2019,9,4709,5298,0
2019,9,4709,5299,0
2019,9,4709,5300,0
2019,9,4709,5301,0
2019,9,4709,5302,0
2019,9,4709,5309,0
2019,9,4709,5333,0
2019,9,4709,5409,0
2019,9,4768,5296,0
2019,9,4768,5298,0
2019,9,4768,5300,0
2019,9,5224,5138,0
2019,9,5224,5297,0
2019,9,5224,5309,0
2019,9,5224,5311,0
2019,9,5224,5312,0
2019,9,5224,5333,0
2019,9,5224,5342,0
2019,9,5224,5406,0
2019,9,5225,5138,0
2019,9,5225,5297,0
2019,9,5225,5300,0
2019,9,5225,5309,0
2019,9,5225,5310,0
2019,9,5225,5311,0
2019,9,5225,5312,0
2019,9,5225,5333,0
2019,9,5225,5406,0
2019,9,5225,5407,0
2019,9,5227,5138,0
2019,9,5227,5297,0
2019,9,5227,5300,0
2019,9,5227,5309,0
2019,9,5227,5310,0
2019,9,5227,5311,0
2019,9,5227,5333,0
2019,9,5227,5406,0
2019,9,5227,5407,0
2019,9,5229,5138,0
2019,9,5229,5297,0
2019,9,5229,5300,0
2019,9,5229,5309,0
2019,9,5229,5310,0
2019,9,5229,5311,0
2019,9,5229,5312,0
2019,9,5229,5333,0
2019,9,5229,5342,0
2019,9,5229,5406,0
2019,9,5229,5407,0
2019,9,5230,5138,0
2019,9,5230,5297,0
2019,9,5230,5300,0
2019,9,5230,5309,0
2019,9,5230,5310,0
2019,9,5230,5311,0
2019,9,5230,5312,0
2019,9,5230,5333,0
2019,9,5230,5342,0
2019,9,5230,5406,0
2019,9,5230,5407,0
2019,9,5234,5297,0
2019,9,5234,5300,0
2019,9,5234,5309,0
2019,9,5234,5310,0
2019,9,5234,5333,0
2019,9,5234,5342,0
2019,9,5234,5407,0
2019,9,5235,5138,0
2019,9,5235,5297,0
2019,9,5235,5309,0
2019,9,5235,5310,0
2019,9,5235,5333,0
2019,9,5235,5342,0
2019,9,5242,5161,0
2019,9,5646,5407,0
2019,9,5646,5409,0
2019,9,5646,5469,0
2019,9,5649,4718,0
2019,9,5649,4789,0
2019,9,5840,4718,0
2019,9,5840,4789,0
2019,9,5840,5019,0
2019,9,5840,5023,0
2019,9,5840,5161,0
2019,9,5840,5301,0
2019,9,5840,5309,0
2019,9,5840,5310,0
2019,9,5840,5333,0
2019,9,6067,5015,0
2019,9,6067,5019,0
2019,9,6068,5015,0
2019,9,6068,5019,0
2019,9,6069,5020,0
2019,9,6070,5015,0
2019,9,6070,5020,0
2019,9,6071,5015,0
2019,9,6072,5015,0
2019,9,6073,5015,0
2019,9,6074,5015,0
2019,9,6075,5020,0
2019,9,6076,5015,0
2019,9,6077,5015,0
2019,9,6078,5015,0
2019,9,6078,5020,0
2019,9,6079,5015,0
2019,9,6080,5015,0
2019,9,6080,5019,0
2019,9,6081,5015,0
2019,9,6081,5019,0
2019,9,6082,5015,0
2019,9,6082,5020,0
2019,9,6083,5015,0
2019,9,6083,5019,0
2019,9,6084,5015,0
2019,9,6084,5019,0
2019,9,6085,5015,0
2019,9,6086,5015,0
2019,9,6086,5019,0
2019,9,6100,5015,0
2019,9,6210,5309,0
2019,9,6211,5120,0
2019,9,6211,5141,0
2019,9,6211,5144,0
2019,9,6211,5145,0
2019,9,6212,5141,0
2019,9,6213,5141,0
2019,9,6213,5144,0
2019,9,6214,5141,0
2019,9,6214,5144,0
2019,9,6215,5141,0
2019,9,6215,5144,0
2019,9,6216,5141,0
2019,9,6216,5144,0
2019,9,6216,5145,0
2019,9,6217,5141,0
2019,9,6217,5144,0
2019,9,6218,5120,0
2019,9,6218,5141,0
2019,9,6218,5144,0
2019,9,6218,5145,0
2019,9,6219,5309,0
2019,9,6219,5310,0
2019,9,6219,5311,0
2019,9,6219,5333,0
2019,9,6219,5342,0
2019,9,6220,5120,0
2019,9,6220,5141,0
2019,9,6220,5145,0
2019,9,6221,5120,0
2019,9,6221,5141,0
2019,9,6221,5144,0
2019,9,6221,5145,0
2019,9,6222,5141,0
2019,9,6222,5144,0
2019,9,6222,5145,0
2019,9,6223,5141,0
2019,9,6223,5144,0
2019,9,6223,5145,0
2019,9,6224,5141,0
2019,9,6224,5144,0
2019,9,6224,5145,0
2019,9,6225,5141,0
2019,9,6226,5141,0
2019,9,6226,5144,0
2019,9,6227,5141,0
2019,9,6227,5144,0
2019,9,6228,5120,0
2019,9,6228,5141,0
2019,9,6228,5144,0
2019,9,6228,5145,0
2019,9,6229,5300,0
2019,9,6229,5309,0
2019,9,6229,5333,0
2019,9,6229,5406,0
2019,9,6229,5407,0
2019,9,6231,5138,0
2019,9,6231,5297,0
2019,9,6231,5300,0
2019,9,6231,5309,0
2019,9,6231,5310,0
2019,9,6231,5311,0
2019,9,6231,5333,0
2019,9,6231,5406,0
2019,9,6231,5407,0
2019,9,6232,5297,0
2019,9,6232,5300,0
2019,9,6232,5309,0
2019,9,6232,5310,0
2019,9,6232,5311,0
2019,9,6232,5312,0
2019,9,6232,5333,0
2019,9,6232,5407,0
2019,9,6233,5297,0
2019,9,6233,5300,0
2019,9,6233,5309,0
2019,9,6233,5310,0
2019,9,6233,5311,0
2019,9,6233,5333,0
2019,9,6233,5406,0
2019,9,6233,5407,0
2019,9,6351,5124,0
2019,9,6351,5133,0
2019,9,6351,5141,0
2019,9,6351,5143,0
2019,9,6351,5144,0
2019,9,6351,5145,0
2019,9,6351,5153,0
2019,9,6352,5124,0
2019,9,6352,5132,0
2019,9,6352,5133,0
2019,9,6352,5141,0
2019,9,6352,5143,0
2019,9,6352,5144,0
2019,9,6352,5145,0
2019,9,6352,5153,0
2019,9,6353,5120,0
2019,9,6353,5124,0
2019,9,6353,5132,0
2019,9,6353,5133,0
2019,9,6353,5141,0
2019,9,6353,5143,0
2019,9,6353,5144,0
2019,9,6353,5145,0
2019,9,6354,5124,0
2019,9,6354,5132,0
2019,9,6354,5133,0
2019,9,6354,5141,0
2019,9,6354,5144,0
2019,9,6354,5145,0
2019,9,6354,5153,0
2019,9,6355,5132,0
2019,9,6355,5133,0
2019,9,6355,5141,0
2019,9,6355,5153,0
2019,9,6356,5124,0
2019,9,6356,5133,0
2019,9,6356,5141,0
2019,9,6356,5143,0
2019,9,6356,5144,0
2019,9,6356,5145,0
2019,9,6356,5153,0
2019,9,6357,5120,0
2019,9,6357,5124,0
2019,9,6357,5133,0
2019,9,6357,5141,0
2019,9,6357,5143,0
2019,9,6357,5144,0
2019,9,6357,5145,0
2019,9,6357,5153,0
2019,9,6358,5124,0
2019,9,6358,5132,0
2019,9,6358,5133,0
2019,9,6358,5141,0
2019,9,6358,5143,0
2019,9,6358,5144,0
2019,9,6358,5145,0
2019,9,6358,5153,0
2019,9,6359,5124,0
2019,9,6359,5132,0
2019,9,6359,5133,0
2019,9,6359,5141,0
2019,9,6359,5143,0
2019,9,6359,5144,0
2019,9,6359,5145,0
2019,9,6359,5153,0
2019,9,6360,5120,0
2019,9,6360,5133,0
2019,9,6360,5141,0
2019,9,6360,5143,0
2019,9,6360,5144,0
